Question Label,Concept UUID,Answer Label,Source Form,Concept Type
Transfer to Facility:,159495AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Transfer to Facility:,orthopaedic-clinic-visit-form.json,Main Question Concept
Service Referred for:,162724AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Service Referred for:,orthopaedic-clinic-visit-form.json,Main Question Concept
OTZ Orientation,49b9347f-d4e2-4a77-b6d6-e35be16b5145,OTZ Orientation,otz-activity.json,Main Question Concept
OTZ Orientation,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-activity.json,Answer Option
OTZ Participation,f3489e70-12c7-47af-8209-5143d1cd9081,OTZ Participation,otz-activity.json,Main Question Concept
OTZ Participation,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-activity.json,Answer Option
OTZ Leadership,39410779-ac9e-477c-b578-4e5e1c872fd9,OTZ Leadership,otz-activity.json,Main Question Concept
OTZ Leadership,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-activity.json,Answer Option
OTZ Making decision for the future,b462c1b8-aa2f-4b5a-bad1-03a91fc11e0e,OTZ Making decision for the future,otz-activity.json,Main Question Concept
OTZ Making decision for the future,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-activity.json,Answer Option
OTZ Transition to Adult care,190dea55-186f-40c8-845d-43635eab262a,OTZ Transition to Adult care,otz-activity.json,Main Question Concept
OTZ Transition to Adult care,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-activity.json,Answer Option
OTZ Treatment literacy,a85836a2-ef80-44b9-9570-79a6b63703d7,OTZ Treatment literacy,otz-activity.json,Main Question Concept
OTZ Treatment literacy,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-activity.json,Answer Option
OTZ SRH,7305dfba-4661-4703-b47c-c8c2620c88ae,OTZ SRH,otz-activity.json,Main Question Concept
OTZ SRH,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-activity.json,Answer Option
OTZ Beyond the 3rd 90,2c3127c2-3adc-424d-b329-e424f0976dc5,OTZ Beyond the 3rd 90,otz-activity.json,Main Question Concept
OTZ Beyond the 3rd 90,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-activity.json,Answer Option
Support group involvement,63da4194-a26a-4aa5-b5d5-4125b4822cf7,Support group involvement,otz-activity.json,Main Question Concept
Support group involvement,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,otz-activity.json,Answer Option
Support group involvement,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-activity.json,Answer Option
Remarks,161011AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Remarks,otz-activity.json,Main Question Concept
Reason for discontinuation:,161555AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Reason for discontinuation:,otz-discontinuation.json,Main Question Concept
Reason for discontinuation:,190dea55-186f-40c8-845d-43635eab262a,Transition to Adult Care,otz-discontinuation.json,Answer Option
Reason for discontinuation:,5240AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Lost to followup,otz-discontinuation.json,Answer Option
Reason for discontinuation:,159836AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Opt out of OTZ,otz-discontinuation.json,Answer Option
Reason for discontinuation:,159492AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Transferred Out,otz-discontinuation.json,Answer Option
Reason for discontinuation:,160034AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Died,otz-discontinuation.json,Answer Option
"If Patient Died, please provide Date of Death if Known:",1543AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"If Patient Died, please provide Date of Death if Known:",otz-discontinuation.json,Main Question Concept
Transfer to Facility:,159495AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Transfer to Facility:,otz-discontinuation.json,Main Question Concept
Date Transferred Out,160649AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Date Transferred Out,otz-discontinuation.json,Main Question Concept
Is client transfer in?,160563AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Is client transfer in?,otz-enrollment.json,Main Question Concept
Is client transfer in?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,otz-enrollment.json,Answer Option
Is client transfer in?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-enrollment.json,Answer Option
"If Yes,date initially enrolled to OTZ",160534AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"If Yes,date initially enrolled to OTZ",otz-enrollment.json,Main Question Concept
OTZ Orientation,49b9347f-d4e2-4a77-b6d6-e35be16b5145,OTZ Orientation,otz-enrollment.json,Main Question Concept
OTZ Orientation,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-enrollment.json,Answer Option
OTZ Participation,f3489e70-12c7-47af-8209-5143d1cd9081,OTZ Participation,otz-enrollment.json,Main Question Concept
OTZ Participation,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-enrollment.json,Answer Option
OTZ Leadership,39410779-ac9e-477c-b578-4e5e1c872fd9,OTZ Leadership,otz-enrollment.json,Main Question Concept
OTZ Leadership,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-enrollment.json,Answer Option
OTZ Making decision for the future,b462c1b8-aa2f-4b5a-bad1-03a91fc11e0e,OTZ Making decision for the future,otz-enrollment.json,Main Question Concept
OTZ Making decision for the future,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-enrollment.json,Answer Option
OTZ Transition to Adult care,190dea55-186f-40c8-845d-43635eab262a,OTZ Transition to Adult care,otz-enrollment.json,Main Question Concept
OTZ Transition to Adult care,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-enrollment.json,Answer Option
OTZ Treatment literacy,a85836a2-ef80-44b9-9570-79a6b63703d7,OTZ Treatment literacy,otz-enrollment.json,Main Question Concept
OTZ Treatment literacy,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-enrollment.json,Answer Option
OTZ SRH,7305dfba-4661-4703-b47c-c8c2620c88ae,OTZ SRH,otz-enrollment.json,Main Question Concept
OTZ SRH,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-enrollment.json,Answer Option
OTZ Beyond the 3rd 90,2c3127c2-3adc-424d-b329-e424f0976dc5,OTZ Beyond the 3rd 90,otz-enrollment.json,Main Question Concept
OTZ Beyond the 3rd 90,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,otz-enrollment.json,Answer Option
Exit Reasons,161555AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Exit Reasons,ovc-discontinuation.json,Main Question Concept
Exit Reasons,ddac1f1b-a5c7-4c62-b034-5d0b97197fd5,Exit without graduation,ovc-discontinuation.json,Answer Option
Exit Reasons,160036AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Transfer out to a PEPFAR supported facility,ovc-discontinuation.json,Answer Option
Exit Reasons,1267AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Graduated out of OVC,ovc-discontinuation.json,Answer Option
Exit Reasons,159492AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Transfer out to a non PEPFAR supported facility,ovc-discontinuation.json,Answer Option
(if transferred out)Transfer to Facility:,159495AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,(if transferred out)Transfer to Facility:,ovc-discontinuation.json,Main Question Concept
Date Transferred Out,160649AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Date Transferred Out,ovc-discontinuation.json,Main Question Concept
Is care giver enrolled in this facility?,163777AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Is care giver enrolled in this facility?,ovc-enrollment.json,Main Question Concept
Is care giver enrolled in this facility?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,ovc-enrollment.json,Answer Option
Is care giver enrolled in this facility?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,ovc-enrollment.json,Answer Option
Name,163258AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Name,ovc-enrollment.json,Main Question Concept
Gender,1533AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Gender,ovc-enrollment.json,Main Question Concept
Gender,1535AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Female,ovc-enrollment.json,Answer Option
Gender,1534AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Male,ovc-enrollment.json,Answer Option
Relationship to client,164352AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Relationship to client,ovc-enrollment.json,Main Question Concept
Relationship to client,974AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Uncle,ovc-enrollment.json,Answer Option
Relationship to client,972AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Sibling,ovc-enrollment.json,Answer Option
Relationship to client,1527AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Parent,ovc-enrollment.json,Answer Option
Relationship to client,162722AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Childrens home,ovc-enrollment.json,Answer Option
Relationship to client,975AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Aunt,ovc-enrollment.json,Answer Option
Telephone number,160642AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Telephone number,ovc-enrollment.json,Main Question Concept
Is client enrolled in CPIMS?,163766AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Is client enrolled in CPIMS?,ovc-enrollment.json,Main Question Concept
Is client enrolled in CPIMS?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,ovc-enrollment.json,Answer Option
Is client enrolled in CPIMS?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,ovc-enrollment.json,Answer Option
Partner offering OVC services:,87fc882b-94cb-4a0f-8f82-05b51b3fd2eb,Partner offering OVC services:,ovc-enrollment.json,Main Question Concept
Program model:,163775AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Program model:,ovc-enrollment.json,Main Question Concept
Program model:,1141AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,OVC comprehensive,ovc-enrollment.json,Answer Option
Program model:,160549AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,DREAMS,ovc-enrollment.json,Answer Option
Program model:,164128AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,OVC preventive,ovc-enrollment.json,Answer Option
Date of Last Menstrual Period(LMP),1427AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Date of Last Menstrual Period(LMP),partograph-form.json,Main Question Concept
Estimated date of Delivery,5596AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Estimated date of Delivery,partograph-form.json,Main Question Concept
Gestation at birth (in weeks):,1789AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Gestation at birth (in weeks):,partograph-form.json,Main Question Concept
Date and Time of Admission,1640AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Date and Time of Admission,partograph-form.json,Main Question Concept
Ruptured membranes,164900AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ruptured membranes,partograph-form.json,Main Question Concept
Ruptured membranes,127244AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ruptured Membranes,partograph-form.json,Answer Option
Ruptured membranes,164899AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Intact membranes,partograph-form.json,Answer Option
Hours Since Rupture,167149AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Hours Since Rupture,partograph-form.json,Main Question Concept
Labor Progress,160116AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Labor Progress,partograph-form.json,Main Question Concept
Contractions per 10 min,163750AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Contractions per 10 min,partograph-form.json,Main Question Concept
Urine Output,162647AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Urine Output,partograph-form.json,Main Question Concept
Medication/Drugs Administered?,1282AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Medication/Drugs Administered?,partograph-form.json,Main Question Concept
Medication/Drugs Administered?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,partograph-form.json,Answer Option
Medication/Drugs Administered?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,partograph-form.json,Answer Option
Medication Given,159369AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Medication Given,partograph-form.json,Main Question Concept
Labour Pattern,164135AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Labour Pattern,partograph-form.json,Main Question Concept
Labour Pattern,162193AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Normal Labour,partograph-form.json,Answer Option
Labour Pattern,128387AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Prolonged latent phase,partograph-form.json,Answer Option
Labour Pattern,128474AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Primary dysfunctional labour,partograph-form.json,Answer Option
Labour Pattern,136521AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Secondary arrest,partograph-form.json,Answer Option
Child has met the age criteria (between 6 and 10 years),165494AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Child has met the age criteria (between 6 and 10 years),peaditric-disclosure-form.json,Main Question Concept
Child has met the age criteria (between 6 and 10 years),1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,peaditric-disclosure-form.json,Answer Option
Child has met the age criteria (between 6 and 10 years),1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,peaditric-disclosure-form.json,Answer Option
Child and caregiver knowledgeable on the benefits of disclosure?,159423AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Child and caregiver knowledgeable on the benefits of disclosure?,peaditric-disclosure-form.json,Main Question Concept
Child and caregiver knowledgeable on the benefits of disclosure?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,peaditric-disclosure-form.json,Answer Option
Child and caregiver knowledgeable on the benefits of disclosure?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,peaditric-disclosure-form.json,Answer Option
Care giver willing to disclose to the child?,163524AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Care giver willing to disclose to the child?,peaditric-disclosure-form.json,Main Question Concept
Care giver willing to disclose to the child?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,peaditric-disclosure-form.json,Answer Option
Care giver willing to disclose to the child?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,peaditric-disclosure-form.json,Answer Option
Task 1 comments,161011AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Task 1 comments,peaditric-disclosure-form.json,Main Question Concept
"Child or caregiver free from severe physical illness, trauma, psychological illness or psychiatric illness?",163043AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Child or caregiver free from severe physical illness, trauma, psychological illness or psychiatric illness?",peaditric-disclosure-form.json,Main Question Concept
"Child or caregiver free from severe physical illness, trauma, psychological illness or psychiatric illness?",1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,peaditric-disclosure-form.json,Answer Option
"Child or caregiver free from severe physical illness, trauma, psychological illness or psychiatric illness?",1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,peaditric-disclosure-form.json,Answer Option
Supported caregiver to disclose using the simplest language the child can understand?,5616AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Supported caregiver to disclose using the simplest language the child can understand?,peaditric-disclosure-form.json,Main Question Concept
Supported caregiver to disclose using the simplest language the child can understand?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,peaditric-disclosure-form.json,Answer Option
Supported caregiver to disclose using the simplest language the child can understand?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,peaditric-disclosure-form.json,Answer Option
Child demonstrates interest in the environment and playing activities?,3bb25381-cc9c-4082-8965-fa00df0f1aff,Child demonstrates interest in the environment and playing activities?,peaditric-disclosure-form.json,Main Question Concept
Child demonstrates interest in the environment and playing activities?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,peaditric-disclosure-form.json,Answer Option
Child demonstrates interest in the environment and playing activities?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,peaditric-disclosure-form.json,Answer Option
Assessed what the child already knows about the medicines and illness and addressed needs and concerns?,167225AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Assessed what the child already knows about the medicines and illness and addressed needs and concerns?,peaditric-disclosure-form.json,Main Question Concept
Assessed what the child already knows about the medicines and illness and addressed needs and concerns?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,peaditric-disclosure-form.json,Answer Option
Assessed what the child already knows about the medicines and illness and addressed needs and concerns?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,peaditric-disclosure-form.json,Answer Option
"Assessed functional school engagement by the child (consistent attendance, interacts well with the school community, able to freely discuss school activities?",163580AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Assessed functional school engagement by the child (consistent attendance, interacts well with the school community, able to freely discuss school activities?",peaditric-disclosure-form.json,Main Question Concept
"Assessed functional school engagement by the child (consistent attendance, interacts well with the school community, able to freely discuss school activities?",1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,peaditric-disclosure-form.json,Answer Option
"Assessed functional school engagement by the child (consistent attendance, interacts well with the school community, able to freely discuss school activities?",1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,peaditric-disclosure-form.json,Answer Option
Assessed caregiver readiness for disclosure to the child?,093149e0-260d-4e87-8629-19e0bc8f7ac3,Assessed caregiver readiness for disclosure to the child?,peaditric-disclosure-form.json,Main Question Concept
Assessed caregiver readiness for disclosure to the child?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,peaditric-disclosure-form.json,Answer Option
Assessed caregiver readiness for disclosure to the child?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,peaditric-disclosure-form.json,Answer Option
Assessed what the caregiver has communicated to the child?,2e2316f3-2171-4602-9943-3ee435770b9c,Assessed what the caregiver has communicated to the child?,peaditric-disclosure-form.json,Main Question Concept
Assessed what the caregiver has communicated to the child?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,peaditric-disclosure-form.json,Answer Option
Assessed what the caregiver has communicated to the child?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,peaditric-disclosure-form.json,Answer Option
Discussed management of confidentiality of information regarding one's health with the child and caregiver?,57e9f484-15e9-47c0-9a29-4773d1bf3acc,Discussed management of confidentiality of information regarding one's health with the child and caregiver?,peaditric-disclosure-form.json,Main Question Concept
Discussed management of confidentiality of information regarding one's health with the child and caregiver?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,peaditric-disclosure-form.json,Answer Option
Discussed management of confidentiality of information regarding one's health with the child and caregiver?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,peaditric-disclosure-form.json,Answer Option
Task 2 comments,160632AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Task 2 comments,peaditric-disclosure-form.json,Main Question Concept
Reassured the caregiver and the child?,d810802c-4f98-4861-ab4d-d510b5b1be6b,Reassured the caregiver and the child?,peaditric-disclosure-form.json,Main Question Concept
Reassured the caregiver and the child?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,peaditric-disclosure-form.json,Answer Option
Reassured the caregiver and the child?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,peaditric-disclosure-form.json,Answer Option
Assessed child and caregiver comfort?,e13b4605-9a6b-45c2-87c9-36b185359176,Assessed child and caregiver comfort?,peaditric-disclosure-form.json,Main Question Concept
Assessed child and caregiver comfort?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,peaditric-disclosure-form.json,Answer Option
Assessed child and caregiver comfort?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,peaditric-disclosure-form.json,Answer Option
Assessed safety (environment and timing)?,669ed8bf-0b04-4d0b-aa8e-67ae8778327e,Assessed safety (environment and timing)?,peaditric-disclosure-form.json,Main Question Concept
Assessed safety (environment and timing)?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,peaditric-disclosure-form.json,Answer Option
Assessed safety (environment and timing)?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,peaditric-disclosure-form.json,Answer Option
Assessed the depth of child's knowledge?,cc45b577-86b7-427e-b863-1bacb0532411,Assessed the depth of child's knowledge?,peaditric-disclosure-form.json,Main Question Concept
Assessed the depth of child's knowledge?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,peaditric-disclosure-form.json,Answer Option
Assessed the depth of child's knowledge?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,peaditric-disclosure-form.json,Answer Option
Supported caregiver to disclose using the simplest language the child can understand?,a6a07644-8da3-49f2-bd0d-a929d554ca68,Supported caregiver to disclose using the simplest language the child can understand?,peaditric-disclosure-form.json,Main Question Concept
